謗	14
謙	14
謚	14
講	14
謝	14
謠	14
謡	14
謦	14
謨	14
謫	14
謬	14
謳	14
謹	14
謾	14
譁	14
證	14
譌	14
譎	14
譏	14
譖	14
識	14
譚	14
譛	14
譜	14
譟	14
警	14
譫	14
譬	14
譯	14
議	14
譱	14
譲	14
譴	14
護	14
譽	14
讀	14
讃	14
變	14
讌	14
讎	14
讐	14
讒	14
讓	14
讖	14
讙	14
讚	14
谷	14
谺	14
谿	14
豁	14
豆	14
豈	14
豊	14
豌	14
豎	14
豐	14
豕	14
豚	14
象	14
豢	14
豪	14
豫	14
豬	14
豸	14
豹	14
豺	14
豼	14
貂	14
貅	14
貉	14
貊	14
貌	14
貍	14
貎	14
貔	14
貘	14
貝	14
貞	14
負	14
財	14
貢	14
貧	14
貨	14
販	14
貪	14
貫	14
責	14
貭	14
貮	14
貯	14
貰	14
貲	14
貳	14
貴	14
貶	14
買	14
貸	14
費	14
貼	14
貽	14
貿	14
賀	14
賁	14
賂	14
賃	14
賄	14
資	14
賈	14
賊	14
賍	14
賎	14
賑	14
賓	14
賚	14
賛	14
賜	14
賞	14
賠	14
賢	14
賣	14
賤	14
賦	14
質	14
賭	14
賺	14
賻	14
購	14
賽	14
贄	14
贅	14
贇	14
贈	14
贊	14
贋	14
贍	14
贏	14
贐	14
贓	14
贔	14
贖	14
赤	14
赦	14
赧	14
赫	14
赭	14
走	14
赱	14
赳	14
赴	14
起	14
趁	14
超	14
越	14
趙	14
趣	14
趨	14
足	14
趺	14
趾	14
跂	14
跋	14
跌	14
跏	14
跖	14
跚	14
跛	14
距	14
跟	14
跡	14
跣	14
跨	14
跪	14
跫	14
路	14
跳	14
践	14
跼	14
跿	14
踈	14
踉	14
踊	14
踏	14
踐	14
踝	14
踞	14
踟	14
踪	14
踰	14
踴	14
踵	14
蹂	14
蹄	14
蹇	14
蹈	14
蹉	14
蹊	14
蹌	14
蹐	14
蹕	14
蹙	14
蹟	14
蹠	14
蹣	14
蹤	14
蹲	14
蹴	14
蹶	14
蹼	14
躁	14
躄	14
躅	14
躇	14
躊	14
躋	14
躍	14
躑	14
躓	14
躔	14
躙	14
躡	14
躪	14
身	14
躬	14
躯	14
躰	14
躱	14
躾	14
軅	14
軆	14
軈	14
車	14
軋	14
軌	14
軍	14
軒	14
軛	14
軟	14
転	14
軣	14
軫	14
軸	14
軻	14
軼	14
軽	14
軾	14
較	14
輅	14
載	14
輊	14
輌	14
輒	14
輓	14
輔	14
輕	14
輙	14
輛	14
輜	14
輝	14
輟	14
輦	14
輩	14
輪	14
輯	14
輳	14
輸	14
輹	14
輻	14
輾	14
輿	14
轂	14
轄	14
轅	14
轆	14
轉	14
轌	14
轍	14
轎	14
轗	14
轜	14
轟	14
轡	14
轢	14
轣	14
轤	14
辛	14
辜	14
辞	14
辟	14
辣	14
辧	14
辨	14
辭	14
辮	14
辯	14
辰	14
辱	14
農	14
辷	14
辺	14
辻	14
込	14
辿	14
迂	14
迄	14
迅	14
迎	14
近	14
返	14
迚	14
迢	14
迥	14
迦	14
迩	14
迪	14
迫	14
迭	14
迯	14
述	14
迴	14
迷	14
迸	14
迹	14
迺	14
追	14
退	14
送	14
逃	14
逅	14
逆	14
逋	14
逍	14
逎	14
透	14
逐	14
逑	14
逓	14
途	14
逕	14
逖	14
逗	14
這	14
通	14
逝	14
逞	14
速	14
造	14
逡	14
逢	14
連	14
逧	14
逮	14
週	14
進	14
逵	14
逶	14
逸	14
逹	14
逼	14
逾	14
遁	14
遂	14
遅	14
遇	14
遉	14
遊	14
運	14
遍	14
過	14
遏	14
遐	14
遑	14
遒	14
道	14
達	14
違	14
遖	14
遘	14
遜	14
遞	14
遠	14
遡	14
遣	14
遥	14
遨	14
適	14
遭	14
遮	14
遯	14
遲	14
遵	14
遶	14
遷	14
選	14
遺	14
遼	14
遽	14
避	14
邀	14
邁	14
邂	14
邃	14
還	14
邇	14
邉	14
邊	14
邏	14
邑	14
那	14
邦	14
邨	14
邪	14
邯	14
邱	14
邵	14
邸	14
郁	14
郊	14
郎	14
郛	14
郡	14
郢	14
郤	14
部	14
郭	14
郵	14
郷	14
都	14
鄂	14
鄒	14
鄙	14
鄭	14
鄰	14
鄲	14
酉	14
酊	14
酋	14
酌	14
配	14
酎	14
酒	14
酔	14
酖	14
酘	14
酢	14
酣	14
酥	14
酩	14
酪	14
酬	14
酲	14
酳	14
酵	14
酷	14
酸	14
醂	14
醇	14
醉	14
醋	14
醍	14
醐	14
醒	14
醗	14
醜	14
醢	14
醤	14
醪	14
醫	14
醯	14
醴	14
醵	14
醸	14
醺	14
釀	14
釁	14
釆	14
采	14
釈	14
釉	14
釋	14
里	14
重	14
野	14
量	14
釐	14
金	14
釖	14
釘	14
釛	14
釜	14
針	14
釟	14
釡	14
釣	14
釦	14
釧	14
釵	14
釶	14
釼	14
釿	14
鈍	14
鈎	14
鈑	14
鈔	14
鈕	14
鈞	14
鈩	14
鈬	14
鈴	14
鈷	14
鈿	14
鉄	14
鉅	14
鉈	14
鉉	14
鉋	14
鉐	14
鉗	14
鉚	14
鉛	14
鉞	14
鉢	14
鉤	14
鉦	14
鉱	14
鉾	14
銀	14
銃	14
銅	14
銑	14
銓	14
銕	14
銖	14
銘	14
銚	14
銛	14
銜	14
銭	14
銷	14
銹	14
鋏	14
鋒	14
鋤	14
鋩	14
鋪	14
鋭	14
鋲	14
鋳	14
鋸	14
鋺	14
鋼	14
錆	14
錏	14
錐	14
錘	14
錙	14
錚	14
錠	14
錢	14
錣	14
錦	14
錨	14
錫	14
錬	14
錮	14
錯	14
録	14
錵	14
錺	14
錻	14
鍄	14
鍋	14
鍍	14
鍔	14
鍖	14
鍛	14
鍜	14
鍠	14
鍬	14
鍮	14
鍵	14
鍼	14
鍾	14
鎌	14
鎔	14
鎖	14
鎗	14
鎚	14
鎧	14
鎬	14
鎭	14
鎮	14
鎰	14
鎹	14
鏃	14
鏈	14
鏐	14
鏑	14
鏖	14
鏗	14
鏘	14
鏝	14
鏡	14
鏤	14
鏥	14
鏨	14
鐃	14
鐇	14
鐐	14
鐓	14
鐔	14
鐘	14
鐙	14
鐚	14
鐡	14
鐫	14
鐵	14
鐶	14
鐸	14
鐺	14
鑁	14
鑄	14
鑑	14
鑒	14
鑓	14
鑚	14
鑛	14
鑞	14
鑠	14
鑢	14
鑪	14
鑰	14
鑵	14
鑷	14
鑼	14
鑽	14
鑾	14
鑿	14
钁	14
長	14
門	14
閂	14
閃	14
閇	14
閉	14
閊	14
開	14
閏	14
閑	14
間	14
閔	14
閖	14
閘	14
閙	14
閠	14
関	14
閣	14
閤	14
閥	14
閧	14
閨	14
閭	14
閲	14
閹	14
閻	14
閼	14
閾	14
闃	14
闇	14
闊	14
闌	14
闍	14
闔	14
闕	14
闖	14
闘	14
關	14
闡	14
闢	14
闥	14
阜	14
阡	14
阨	14
阪	14
阮	14
阯	14
防	14
阻	14
阿	14
陀	14
陂	14
附	14
陋	14
陌	14
降	14
陏	14
限	14
陛	14
陜	14
陝	14
陞	14
陟	14
院	14
陣	14
除	14
陥	14
陦	14
陪	14
陬	14
陰	14
陲	14
陳	14
陵	14
陶	14
陷	14
陸	14
険	14
陽	14
隅	14
隆	14
隈	14
隊	14
隋	14
隍	14
階	14
随	14
隔	14
隕	14
隗	14
隘	14
隙	14
際	14
障	14
隠	14
隣	14
隧	14
隨	14
險	14
隰	14
隱	14
隲	14
隴	14
隶	14
隷	14
隸	14
隹	14
隻	14
隼	14
雀	14
雁	14
雄	14
雅	14
集	14
雇	14
雉	14
雋	14
雌	14
雍	14
雎	14
雑	14
雕	14
雖	14
雙	14
雛	14
雜	14
離	14
難	14
雨	14
雪	14
雫	14
雰	14
雲	14
零	14
雷	14
雹	14
電	14
需	14
霄	14
霆	14
震	14
霈	14
霊	14
霍	14
霎	14
霏	14
霑	14
霓	14
霖	14
霙	14
霜	14
霞	14
霤	14
霧	14
霪	14
霰	14
露	14
霸	14
霹	14
霽	14
霾	14
靂	14
靄	14
靆	14
靈	14
靉	14
青	14
靖	14
静	14
靜	14
非	14
靠	14
靡	14
面	14
靤	14
靦	14
靨	14
革	14
靫	14
靭	14
靱	14
靴	14
靹	14
靺	14
靼	14
鞁	14
鞄	14
鞅	14
鞆	14
鞋	14
鞍	14
鞏	14
鞐	14
鞘	14
鞜	14
鞠	14
鞣	14
鞦	14
鞨	14
鞫	14
鞭	14
鞳	14
鞴	14
韃	14
韆	14
韈	14
韋	14
韓	14
韜	14
韭	14
韮	14
韲	14
音	14
韵	14
韶	14
韻	14
響	14
頁	14
頂	14
頃	14
項	14
順	14
須	14
頌	14
頏	14
預	14
頑	14
頒	14
頓	14
頗	14
領	14
頚	14
頡	14
頤	14
頬	14
頭	14
頴	14
頷	14
頸	14
頻	14
頼	14
頽	14
顆	14
顋	14
題	14
額	14
顎	14
顏	14
顔	14
顕	14
願	14
顛	14
類	14
顧	14
顫	14
顯	14
顰	14
顱	14
顳	14
顴	14
風	14
颪	14
颯	14
颱	14
颶	14
飃	14
飄	14
飆	14
飛	14
飜	14
食	14
飢	14
飩	14
飫	14
飭	14
飮	14
飯	14
飲	14
飴	14
飼	14
飽	14
飾	14
餃	14
餅	14
餉	14
養	14
餌	14
餐	14
餒	14
餓	14
餔	14
餘	14
餝	14
餞	14
餠	14
餡	14
餤	14
館	14
餬	14
餮	14
餽	14
餾	14
饂	14
饅	14
饉	14
饋	14
饌	14
饐	14
饑	14
饒	14
饕	14
饗	14
首	14
馗	14
馘	14
香	14
馥	14
馨	14
馬	14
馭	14
馮	14
馳	14
馴	14
馼	14
駁	14
駄	14
駅	14
駆	14
駈	14
駐	14
駑	14
駒	14
駕	14
駘	14
駛	14
駝	14
駟	14
駢	14
駭	14
駮	14
駱	14
駲	14
駸	14
駻	14
駿	14
騁	14
騅	14
騎	14
騏	14
騒	14
験	14
騙	14
騨	14
騫	14
騰	14
騷	14
騾	14
驀	14
驂	14
驃	14
驅	14
驍	14
驕	14
驗	14
驚	14
驛	14
驟	14
驢	14
驤	14
驥	14
驩	14
驪	14
驫	14
骨	14
骭	14
骰	14
骸	14
骼	14
髀	14
髄	14
髏	14
髑	14
髓	14
體	14
高	14
髞	14
髟	14
髢	14
髣	14
髦	14
髪	14
髫	14
髭	14
髮	14
髯	14
髱	14
髴	14
髷	14
髻	14
鬆	14
鬘	14
鬚	14
鬟	14
鬢	14
鬣	14
鬥	14
鬧	14
鬨	14
鬩	14
鬪	14
鬮	14
鬯	14
鬱	14
鬲	14
鬻	14
鬼	14
魁	14
魂	14
魃	14
魄	14
魅	14
魍	14
魎	14
魏	14
魑	14
魔	14
魘	14
魚	14
魯	14
魴	14
鮃	14
鮎	14
鮑	14
鮒	14
鮓	14
鮖	14
鮗	14
鮟	14
鮠	14
鮨	14
鮪	14
鮫	14
鮭	14
鮮	14
鮴	14
鮹	14
鯀	14
鯆	14
鯉	14
鯊	14
鯏	14
鯑	14
鯒	14
鯔	14
鯖	14
鯛	14
鯡	14
鯢	14
鯣	14
鯤	14
鯨	14
鯰	14
鯱	14
鯲	14
鯵	14
鰄	14
鰆	14
鰈	14
鰉	14
鰊	14
鰌	14
鰍	14
鰐	14
鰒	14
鰓	14
鰔	14
鰕	14
鰛	14
鰡	14
鰤	14
鰥	14
鰭	14
鰮	14
鰯	14
鰰	14
鰲	14
鰹	14
鰺	14
鰻	14
鰾	14
鱆	14
鱇	14
鱈	14
鱒	14
鱗	14
鱚	14
鱠	14
鱧	14
鱶	14
鱸	14
鳥	14
鳧	14
鳩	14
鳫	14
鳬	14
鳰	14
鳳	14
鳴	14
鳶	14
鴃	14
鴆	14
鴇	14
鴈	14
鴉	14
鴎	14
鴒	14
鴕	14
鴛	14
鴟	14
鴣	14
鴦	14
鴨	14
鴪	14
鴫	14
鴬	14
鴻	14
鴾	14
鴿	14
鵁	14
鵄	14
鵆	14
鵈	14
鵐	14
鵑	14
鵙	14
鵜	14
鵝	14
鵞	14
鵠	14
鵡	14
鵤	14
鵬	14
鵯	14
鵲	14
鵺	14
鶇	14
鶉	14
鶏	14
鶚	14
鶤	14
鶩	14
鶫	14
鶯	14
鶲	14
鶴	14
鶸	14
鶺	14
鶻	14
鷁	14
鷂	14
鷄	14
鷆	14
鷏	14
鷓	14
鷙	14
鷦	14
鷭	14
鷯	14
鷲	14
鷸	14
鷹	14
鷺	14
鷽	14
鸚	14
鸛	14
鸞	14
鹵	14
鹸	14
鹹	14
鹽	14
鹿	14
麁	14
麈	14
麋	14
麌	14
麑	14
麒	14
麓	14
麕	14
麗	14
麝	14
麟	14
麥	14
麦	14
麩	14
麪	14
麭	14
麸	14
麹	14
麺	14
麻	14
麼	14
麾	14
麿	14
黄	14
黌	14
黍	14
黎	14
黏	14
黐	14
黒	14
黔	14
默	14
黙	14
黛	14
黜	14
黝	14
點	14
黠	14
黥	14
黨	14
黯	14
黴	14
黶	14
黷	14
黹	14
黻	14
黼	14
黽	14
鼇	14
鼈	14
鼎	14
鼓	14
鼕	14
鼠	14
鼡	14
鼬	14
鼻	14
鼾	14
齊	14
齋	14
齎	14
齏	14
齒	14
齔	14
齟	14
齠	14
齡	14
齢	14
齣	14
齦	14
齧	14
齪	14
齬	14
齲	14
齶	14
齷	14
龍	14
龕	14
龜	14
龝	14
龠	14
！	14
＃	14
＄	14
％	14
＆	14
（	14
）	14
＊	14
＋	14
，	14
－	14
．	14
／	14
０	14
１	14
２	14
３	14
４	14
５	14
６	14
７	14
８	14
９	14
：	14
；	14
＜	14
＝	14
＞	14
？	14
＠	14
Ａ	14
Ｂ	14
Ｃ	14
Ｄ	14
Ｅ	14
Ｆ	14
Ｇ	14
Ｈ	14
Ｉ	14
Ｊ	14
Ｋ	14
Ｌ	14
Ｍ	14
Ｎ	14
Ｏ	14
Ｐ	14
Ｑ	14
Ｒ	14
Ｓ	14
Ｔ	14
Ｕ	14
Ｖ	14
Ｗ	14
Ｘ	14
Ｙ	14
Ｚ	14
［	14
＼	14
］	14
＾	14
＿	14
｀	14
ａ	14
ｂ	14
ｃ	14
ｄ	14
ｅ	14
ｆ	14
ｇ	14
ｈ	14
ｉ	14
ｊ	14
ｋ	14
ｌ	14
ｍ	14
ｎ	14
ｏ	14
ｐ	14
ｑ	14
ｒ	14
ｓ	14
ｔ	14
ｕ	14
ｖ	14
ｗ	14
ｘ	14
ｙ	14
ｚ	14
｛	14
｜	14
｝	14
～	14
￠	14
￡	14
￢	14
￣	14
￥	14
